level_equivalent_diameter,level_major_axis_length,level_minor_axis_length,level_solidity,nodes,distmap-skew,distmap-kurt
1.069046249389648438e+02,1.090574874877929688e+02,1.090256805419921875e+02,9.817346334457397461e-01,1.000000000000000000e+00,5.599900484085083008e-01,-6.036779880523681641e-01
9.244448852539062500e+01,1.005849151611328125e+02,8.679785156250000000e+01,9.417707324028015137e-01,1.000000000000000000e+00,5.736272335052490234e-01,-6.259197592735290527e-01
6.532915496826171875e+01,1.096230545043945312e+02,5.726339721679687500e+01,6.446154117584228516e-01,3.400000000000000000e+01,1.368580698966979980e+00,1.488326191902160645e+00
8.861907958984375000e+01,1.460420989990234375e+02,9.136151885986328125e+01,6.033453941345214844e-01,2.700000000000000000e+01,1.555063605308532715e+00,1.881979346275329590e+00
7.804599761962890625e+01,1.037433090209960938e+02,7.360611724853515625e+01,7.611774206161499023e-01,2.900000000000000000e+01,1.511115908622741699e+00,2.347794055938720703e+00
5.261200332641601562e+01,8.342749023437500000e+01,4.631781768798828125e+01,7.130206823348999023e-01,2.200000000000000000e+01,1.734625458717346191e+00,2.364262819290161133e+00
5.911888504028320312e+01,9.531544494628906250e+01,4.565436935424804688e+01,7.578685879707336426e-01,1.600000000000000000e+01,1.547773361206054688e+00,1.805214762687683105e+00
7.479715728759765625e+01,1.202266387939453125e+02,9.841572570800781250e+01,4.324803054332733154e-01,6.000000000000000000e+01,2.071070194244384766e+00,5.270478725433349609e+00
7.903488922119140625e+01,1.025945968627929688e+02,8.277148437500000000e+01,7.064074873924255371e-01,2.200000000000000000e+01,1.115371227264404297e+00,6.142609119415283203e-01
3.225270080566406250e+01,5.389082717895507812e+01,2.405651092529296875e+01,7.599999904632568359e-01,6.000000000000000000e+00,1.050620436668395996e+00,3.052749335765838623e-01
4.473849105834960938e+01,4.952885055541992188e+01,4.488394546508789062e+01,8.098918199539184570e-01,1.000000000000000000e+01,1.084006667137145996e+00,1.775406450033187866e-01
6.714566802978515625e+01,1.429512023925781250e+02,8.002072143554687500e+01,4.267807602882385254e-01,5.700000000000000000e+01,1.137503981590270996e+00,1.148464679718017578e+00
6.781549072265625000e+01,1.004172134399414062e+02,6.003437042236328125e+01,7.564398050308227539e-01,1.500000000000000000e+01,8.581997752189636230e-01,-1.026562824845314026e-01
1.068033370971679688e+02,1.291783447265625000e+02,1.023009567260742188e+02,9.098202586174011230e-01,8.000000000000000000e+00,1.723768711090087891e+00,3.358803272247314453e+00
5.473511505126953125e+01,7.278307342529296875e+01,4.237119674682617188e+01,9.415766596794128418e-01,4.000000000000000000e+00,2.781038880348205566e-01,-1.058310031890869141e+00
6.817128753662109375e+01,8.183217620849609375e+01,7.591908264160156250e+01,7.759353518486022949e-01,2.100000000000000000e+01,1.121062278747558594e+00,5.993660092353820801e-01
5.623812866210937500e+01,6.843231201171875000e+01,5.274843978881835938e+01,7.547857761383056641e-01,9.000000000000000000e+00,8.616114258766174316e-01,-3.197652399539947510e-01
4.889932250976562500e+01,5.743546295166015625e+01,4.639791107177734375e+01,8.444244861602783203e-01,8.000000000000000000e+00,9.859437942504882812e-01,4.469505846500396729e-01
6.273423004150390625e+01,9.638285064697265625e+01,6.953277587890625000e+01,5.335749983787536621e-01,3.600000000000000000e+01,2.009541511535644531e+00,4.585622787475585938e+00
4.281897735595703125e+01,6.818019866943359375e+01,5.516286087036132812e+01,5.737051963806152344e-01,9.000000000000000000e+00,8.946641087532043457e-01,9.955365955829620361e-02
5.473511505126953125e+01,7.278307342529296875e+01,4.237119674682617188e+01,9.415766596794128418e-01,4.000000000000000000e+00,2.781038880348205566e-01,-1.058310031890869141e+00
5.790025711059570312e+01,7.793589019775390625e+01,6.482454681396484375e+01,6.638931035995483398e-01,2.100000000000000000e+01,1.041604518890380859e+00,3.818600773811340332e-01
3.318662643432617188e+01,8.555830383300781250e+01,2.983979225158691406e+01,4.117087125778198242e-01,6.000000000000000000e+00,7.201712727546691895e-01,-3.107755780220031738e-01
8.766569519042968750e+01,1.337216186523437500e+02,8.366611480712890625e+01,6.525405645370483398e-01,2.700000000000000000e+01,1.418985605239868164e+00,1.294798731803894043e+00
4.453882980346679688e+01,1.007027816772460938e+02,2.351483154296875000e+01,7.338671684265136719e-01,1.000000000000000000e+01,1.011876463890075684e+00,3.999718129634857178e-01
3.849741363525390625e+01,6.592231750488281250e+01,5.231890869140625000e+01,4.588096141815185547e-01,9.000000000000000000e+00,1.191354155540466309e+00,1.106871008872985840e+00
6.965856933593750000e+01,1.299158172607421875e+02,7.649039459228515625e+01,5.216260552406311035e-01,3.800000000000000000e+01,1.132675766944885254e+00,6.750341653823852539e-01
7.068374633789062500e+01,1.187844390869140625e+02,5.671984863281250000e+01,6.629498004913330078e-01,3.600000000000000000e+01,1.133699893951416016e+00,8.044292926788330078e-01
7.510293579101562500e+01,1.167622604370117188e+02,9.027655029296875000e+01,5.075618624687194824e-01,6.200000000000000000e+01,1.372506260871887207e+00,1.006163358688354492e+00
4.945597076416015625e+01,6.314078521728515625e+01,5.032118606567382812e+01,7.114814519882202148e-01,8.000000000000000000e+00,1.090339660644531250e+00,7.308071851730346680e-01
5.782323837280273438e+01,6.578209686279296875e+01,6.340656280517578125e+01,8.130031228065490723e-01,1.300000000000000000e+01,1.153649568557739258e+00,9.629838466644287109e-01
6.487934875488281250e+01,8.528385162353515625e+01,6.597139739990234375e+01,6.744186282157897949e-01,2.400000000000000000e+01,9.875128269195556641e-01,2.185086160898208618e-01
6.235762786865234375e+01,8.088526153564453125e+01,5.993547821044921875e+01,7.642642855644226074e-01,1.800000000000000000e+01,1.026334047317504883e+00,1.702430546283721924e-01
7.442171478271484375e+01,9.733712768554687500e+01,7.613511657714843750e+01,7.162851691246032715e-01,5.000000000000000000e+01,2.445106506347656250e+00,7.163119316101074219e+00
5.473511505126953125e+01,7.278307342529296875e+01,4.237119674682617188e+01,9.415766596794128418e-01,4.000000000000000000e+00,2.781038880348205566e-01,-1.058310031890869141e+00
4.640094757080078125e+01,7.094081878662109375e+01,3.651966094970703125e+01,7.429701089859008789e-01,9.000000000000000000e+00,9.411484003067016602e-01,7.976151257753372192e-02
6.835780334472656250e+01,1.105764541625976562e+02,4.976707839965820312e+01,7.432158589363098145e-01,1.800000000000000000e+01,5.996947884559631348e-01,-3.677148222923278809e-01
5.351182937622070312e+01,7.530968475341796875e+01,5.798660278320312500e+01,6.778179407119750977e-01,2.400000000000000000e+01,1.982447981834411621e+00,3.822702407836914062e+00
4.476694107055664062e+01,9.600032043457031250e+01,3.712454223632812500e+01,6.088975071907043457e-01,1.200000000000000000e+01,1.006326556205749512e+00,3.808459043502807617e-01
5.672280120849609375e+01,9.397817230224609375e+01,5.212416839599609375e+01,6.204271912574768066e-01,1.500000000000000000e+01,1.012454748153686523e+00,4.860752820968627930e-01
3.276188278198242188e+01,6.874089813232421875e+01,2.921162605285644531e+01,5.459844470024108887e-01,4.000000000000000000e+00,1.028902530670166016e+00,2.420784533023834229e-01
6.653610992431640625e+01,1.216247177124023438e+02,4.955461120605468750e+01,6.195651888847351074e-01,1.200000000000000000e+01,5.924654603004455566e-01,-8.342846632003784180e-01
4.977674484252929688e+01,9.933747863769531250e+01,4.236656188964843750e+01,5.713446736335754395e-01,1.100000000000000000e+01,9.902129173278808594e-01,9.414450079202651978e-02
8.730184173583984375e+01,1.003551559448242188e+02,9.047653961181640625e+01,8.377886414527893066e-01,3.300000000000000000e+01,1.343693137168884277e+00,1.344806075096130371e+00
7.642218017578125000e+01,1.254320983886718750e+02,9.144331359863281250e+01,5.297378301620483398e-01,1.200000000000000000e+01,1.115331649780273438e+00,6.050888895988464355e-01
4.409350204467773438e+01,4.747463989257812500e+01,4.143478012084960938e+01,9.670677781105041504e-01,1.000000000000000000e+00,5.079953670501708984e-01,-5.536959767341613770e-01
5.294972610473632812e+01,7.282260894775390625e+01,5.997527694702148438e+01,5.964246988296508789e-01,1.900000000000000000e+01,1.119547247886657715e+00,6.295934915542602539e-01
1.147068328857421875e+02,1.358895263671875000e+02,1.056626892089843750e+02,9.156476855278015137e-01,9.000000000000000000e+00,4.952035546302795410e-01,-4.890641868114471436e-01
4.646949768066406250e+01,8.535410308837890625e+01,3.759901046752929688e+01,6.207906007766723633e-01,2.200000000000000000e+01,1.025979638099670410e+00,3.403255343437194824e-01
3.254743194580078125e+01,3.274222564697265625e+01,3.239551544189453125e+01,9.822904467582702637e-01,1.000000000000000000e+00,5.892328023910522461e-01,-6.007743477821350098e-01
5.671157836914062500e+01,8.585172271728515625e+01,4.911187362670898438e+01,7.229536175727844238e-01,1.200000000000000000e+01,1.689514040946960449e+00,2.684135913848876953e+00
6.165949630737304688e+01,9.770497131347656250e+01,4.404530715942382812e+01,8.301362395286560059e-01,1.300000000000000000e+01,9.069202542304992676e-01,8.207859843969345093e-02
1.102871551513671875e+02,1.334270019531250000e+02,1.077826309204101562e+02,7.926484942436218262e-01,6.100000000000000000e+01,1.443993806838989258e+00,1.996076226234436035e+00
6.006963348388671875e+01,6.025226974487304688e+01,6.003055953979492188e+01,9.809622764587402344e-01,1.000000000000000000e+00,5.843380689620971680e-01,-5.913244485855102539e-01
1.184798126220703125e+02,1.212380599975585938e+02,1.212380599975585938e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.666093826293945312e-01,-5.993448495864868164e-01
8.515338897705078125e+01,1.496935577392578125e+02,9.075240325927734375e+01,5.587167739868164062e-01,1.800000000000000000e+01,1.554874420166015625e+00,2.491515636444091797e+00
4.345358657836914062e+01,8.353952789306640625e+01,3.435637283325195312e+01,6.105393171310424805e-01,2.300000000000000000e+01,1.617244482040405273e+00,2.749498367309570312e+00
5.605671310424804688e+01,7.773269653320312500e+01,5.600170135498046875e+01,7.212156653404235840e-01,2.400000000000000000e+01,9.042661786079406738e-01,2.841817438602447510e-01
6.160784912109375000e+01,7.227256011962890625e+01,5.531792068481445312e+01,9.877402186393737793e-01,1.000000000000000000e+00,6.588421463966369629e-01,-2.213261127471923828e-01
7.184506225585937500e+01,1.128060684204101562e+02,5.716978454589843750e+01,7.594604492187500000e-01,9.000000000000000000e+00,6.203603744506835938e-01,-6.807386279106140137e-01
4.063731765747070312e+01,5.898849868774414062e+01,3.528715133666992188e+01,7.068119645118713379e-01,1.000000000000000000e+00,5.048005655407905579e-02,-1.250225305557250977e+00
6.818996429443359375e+01,1.115797729492187500e+02,9.024947357177734375e+01,4.468918144702911377e-01,3.700000000000000000e+01,8.832667469978332520e-01,5.156691074371337891e-01
6.296719741821289062e+01,8.359777832031250000e+01,6.360628509521484375e+01,7.016674280166625977e-01,6.400000000000000000e+01,1.339588284492492676e+00,1.734685778617858887e+00
6.349075698852539062e+01,8.178672790527343750e+01,5.991749954223632812e+01,7.238225936889648438e-01,1.600000000000000000e+01,8.882580995559692383e-01,-1.743817776441574097e-01
7.921993255615234375e+01,1.324616851806640625e+02,7.944094085693359375e+01,6.412958502769470215e-01,3.200000000000000000e+01,1.279839754104614258e+00,9.927791953086853027e-01
3.157446098327636719e+01,4.530233383178710938e+01,2.553295135498046875e+01,7.737154364585876465e-01,9.000000000000000000e+00,5.229269862174987793e-01,-4.704981744289398193e-01
6.226567459106445312e+01,1.707050476074218750e+02,5.491094207763671875e+01,4.210453629493713379e-01,3.300000000000000000e+01,1.260187506675720215e+00,1.251679539680480957e+00
5.316570281982421875e+01,7.170741271972656250e+01,4.414340209960937500e+01,8.349003195762634277e-01,1.000000000000000000e+00,8.420715332031250000e-01,-1.753608584403991699e-01
4.854653930664062500e+01,1.320333099365234375e+02,2.390289878845214844e+01,7.273084521293640137e-01,2.000000000000000000e+00,6.571946740150451660e-01,-2.441560290753841400e-02
1.205360412597656250e+02,1.361135253906250000e+02,1.230491943359375000e+02,9.374794363975524902e-01,3.100000000000000000e+01,8.843347430229187012e-01,-4.042162001132965088e-02
5.799912643432617188e+01,1.183108978271484375e+02,7.139901733398437500e+01,4.745823740959167480e-01,1.600000000000000000e+01,1.786492228507995605e+00,3.849117040634155273e+00
4.361444473266601562e+01,7.544664764404296875e+01,4.268724441528320312e+01,5.516986846923828125e-01,2.200000000000000000e+01,1.684142112731933594e+00,2.766158580780029297e+00
3.241022491455078125e+01,4.678008270263671875e+01,4.105855560302734375e+01,5.834512114524841309e-01,8.000000000000000000e+00,1.048355460166931152e+00,4.241667389869689941e-01
4.485218429565429688e+01,5.816568374633789062e+01,4.659559631347656250e+01,6.786941289901733398e-01,1.100000000000000000e+01,1.230251312255859375e+00,9.568119049072265625e-01
5.781222915649414062e+01,9.214626312255859375e+01,5.545407485961914062e+01,6.746337413787841797e-01,2.000000000000000000e+01,1.222643136978149414e+00,1.348714590072631836e+00
9.935504913330078125e+01,1.382729187011718750e+02,8.597392272949218750e+01,8.722997307777404785e-01,4.000000000000000000e+01,1.740499377250671387e+00,2.816211700439453125e+00
1.130239486694335938e+02,1.271677856445312500e+02,1.268711547851562500e+02,8.143007755279541016e-01,7.200000000000000000e+01,9.926642775535583496e-01,4.243616461753845215e-01
6.851593780517578125e+01,9.958773040771484375e+01,8.992126464843750000e+01,4.756805598735809326e-01,5.600000000000000000e+01,9.964746832847595215e-01,3.083630800247192383e-01
8.523558807373046875e+01,1.173541793823242188e+02,1.030054779052734375e+02,6.150032281875610352e-01,5.000000000000000000e+01,1.110192298889160156e+00,8.379731774330139160e-01
5.807591247558593750e+01,7.958446502685546875e+01,7.881835174560546875e+01,4.827774763107299805e-01,4.100000000000000000e+01,1.484788298606872559e+00,1.846911549568176270e+00
1.075695190429687500e+02,1.228942871093750000e+02,1.013384246826171875e+02,9.403973221778869629e-01,9.000000000000000000e+00,1.033174157142639160e+00,7.426369786262512207e-01
9.343088531494140625e+01,9.355176544189453125e+01,9.332297515869140625e+01,9.888936877250671387e-01,1.000000000000000000e+00,5.778875946998596191e-01,-5.933792591094970703e-01
7.241873931884765625e+01,7.630183410644531250e+01,7.501544189453125000e+01,9.260341525077819824e-01,1.400000000000000000e+01,1.149163722991943359e+00,1.707802653312683105e+00
7.254170227050781250e+01,9.497594451904296875e+01,6.541192626953125000e+01,8.628392219543457031e-01,9.000000000000000000e+00,5.125678777694702148e-01,-7.710965871810913086e-01
5.817448425292968750e+01,7.644026947021484375e+01,5.414671325683593750e+01,7.542565464973449707e-01,3.300000000000000000e+01,1.347218990325927734e+00,1.872801899909973145e+00
8.786154937744140625e+01,1.323599395751953125e+02,6.610082244873046875e+01,8.366220593452453613e-01,2.500000000000000000e+01,1.484897851943969727e+00,1.648361682891845703e+00
4.278923416137695312e+01,7.757078552246093750e+01,6.617905426025390625e+01,3.829560577869415283e-01,4.800000000000000000e+01,1.637887239456176758e+00,2.860537767410278320e+00
7.395834350585937500e+01,1.222371673583984375e+02,5.952120208740234375e+01,6.860427856445312500e-01,1.400000000000000000e+01,1.191112756729125977e+00,1.117898225784301758e+00
1.028064270019531250e+02,1.154686660766601562e+02,9.923307800292968750e+01,8.512099981307983398e-01,1.080000000000000000e+02,-1.055503338575363159e-01,-8.396577835083007812e-01
3.913703155517578125e+01,6.115621566772460938e+01,3.587221908569335938e+01,6.862521171569824219e-01,9.000000000000000000e+00,1.336878180503845215e+00,1.082031965255737305e+00
7.203974151611328125e+01,1.032513122558593750e+02,8.058002471923828125e+01,6.597604155540466309e-01,1.100000000000000000e+01,1.293584585189819336e+00,1.403183698654174805e+00
7.062968444824218750e+01,8.717353820800781250e+01,7.529583740234375000e+01,7.563706636428833008e-01,6.000000000000000000e+00,1.106929421424865723e+00,1.974652856588363647e-01
